"RecordCategory","RecordSubCategory","StartDate","FinishDate","Details"
"Diapering","Pee & Poo","09-Sep.-2018 5:55 pm","09-Sep.-2018 5:55 pm",""
"Feeding","Meal","09-Sep.-2018 5:00 pm","09-Sep.-2018 5:00 pm","biscuit"
"Sleep","","09-Sep.-2018 4:22 pm","09-Sep.-2018 4:37 pm",""
"Feeding","Right Breast","09-Sep.-2018 4:05 pm","09-Sep.-2018 4:21 pm",""
"Sleep","","09-Sep.-2018 2:30 pm","09-Sep.-2018 3:55 pm",""
"Feeding","Left Breast","09-Sep.-2018 2:14 pm","09-Sep.-2018 2:29 pm",""
"Diapering","Pee","09-Sep.-2018 2:09 pm","09-Sep.-2018 2:09 pm",""
"Sleep","","09-Sep.-2018 12:00 pm","09-Sep.-2018 12:30 pm",""
"Feeding","Right Breast","09-Sep.-2018 11:45 am","09-Sep.-2018 11:59 am",""
"Diapering","Poo","09-Sep.-2018 10:21 am","09-Sep.-2018 10:21 am",""
"Feeding","Meal","09-Sep.-2018 9:45 am","09-Sep.-2018 9:45 am","rice cereal & banana "
"Diapering","Pee","09-Sep.-2018 8:55 am","09-Sep.-2018 8:55 am",""
"Feeding","Left Breast","09-Sep.-2018 8:43 am","09-Sep.-2018 8:51 am",""
"Sleep","","09-Sep.-2018 5:37 am","09-Sep.-2018 8:41 am",""
"Feeding","Right Breast","09-Sep.-2018 5:26 am","09-Sep.-2018 5:34 am",""
"Sleep","","08-Sep.-2018 11:16 pm","09-Sep.-2018 5:22 am",""
"Diapering","Pee","08-Sep.-2018 11:10 pm","08-Sep.-2018 11:10 pm",""
"Feeding","Left Breast","08-Sep.-2018 11:00 pm","08-Sep.-2018 11:08 pm",""
"Feeding","Right Breast","08-Sep.-2018 10:26 pm","08-Sep.-2018 10:37 pm",""
"Diapering","Pee","08-Sep.-2018 9:45 pm","08-Sep.-2018 9:45 pm",""
"Feeding","Meal","08-Sep.-2018 8:35 pm","08-Sep.-2018 8:35 pm","lamb risotto "
"Feeding","Left Breast","08-Sep.-2018 7:56 pm","08-Sep.-2018 8:06 pm",""
"Sleep","","08-Sep.-2018 6:58 pm","08-Sep.-2018 7:55 pm",""
"Feeding","Right Breast","08-Sep.-2018 6:08 pm","08-Sep.-2018 6:19 pm",""
"Diapering","Pee","08-Sep.-2018 5:26 pm","08-Sep.-2018 5:26 pm",""
"Diapering","Pee","08-Sep.-2018 3:40 pm","08-Sep.-2018 3:40 pm",""
"Feeding","Left Breast","08-Sep.-2018 3:33 pm","08-Sep.-2018 3:39 pm",""
"Diapering","Pee & Poo","08-Sep.-2018 2:21 pm","08-Sep.-2018 2:21 pm",""
"Feeding","Meal","08-Sep.-2018 2:00 pm","08-Sep.-2018 2:00 pm","porridge "
"Sleep","","08-Sep.-2018 12:05 pm","08-Sep.-2018 1:45 pm",""
"Feeding","Right Breast","08-Sep.-2018 11:38 am","08-Sep.-2018 11:46 am",""
"Sleep","","08-Sep.-2018 9:53 am","08-Sep.-2018 10:30 am",""
"Diapering","Pee","08-Sep.-2018 9:35 am","08-Sep.-2018 9:35 am",""
"Feeding","Meal","08-Sep.-2018 8:40 am","08-Sep.-2018 8:40 am","toast & yogurt "
"Diapering","Pee & Poo","08-Sep.-2018 8:10 am","08-Sep.-2018 8:10 am",""
"Feeding","Left Breast","08-Sep.-2018 7:50 am","08-Sep.-2018 7:58 am",""
"Sleep","","07-Sep.-2018 11:18 pm","08-Sep.-2018 7:47 am",""
"Feeding","Right Breast","07-Sep.-2018 10:53 pm","07-Sep.-2018 11:03 pm",""
"Diapering","Pee","07-Sep.-2018 10:41 pm","07-Sep.-2018 10:41 pm",""
"Diapering","Pee","07-Sep.-2018 9:39 pm","07-Sep.-2018 9:39 pm",""
"Feeding","Meal","07-Sep.-2018 9:15 pm","07-Sep.-2018 9:15 pm",""
"Sleep","","07-Sep.-2018 8:08 pm","07-Sep.-2018 8:58 pm",""
"Feeding","Left Breast","07-Sep.-2018 7:53 pm","07-Sep.-2018 8:07 pm",""
"Leisure","Bath time","07-Sep.-2018 7:30 pm","07-Sep.-2018 7:51 pm",""
"Diapering","Poo","07-Sep.-2018 7:24 pm","07-Sep.-2018 7:24 pm",""
"Diapering","Pee","07-Sep.-2018 7:10 pm","07-Sep.-2018 7:10 pm",""
"Feeding","Right Breast","07-Sep.-2018 5:44 pm","07-Sep.-2018 6:05 pm","7"
"Feeding","Right Breast","07-Sep.-2018 5:37 pm","07-Sep.-2018 5:44 pm",""
"Sleep","","07-Sep.-2018 4:30 pm","07-Sep.-2018 5:00 pm",""
"Diapering","Pee & Poo","07-Sep.-2018 3:47 pm","07-Sep.-2018 3:47 pm",""
"Feeding","Left Breast","07-Sep.-2018 2:33 pm","07-Sep.-2018 2:37 pm",""
"Diapering","Pee","07-Sep.-2018 2:30 pm","07-Sep.-2018 2:30 pm",""
"Feeding","Left Breast","07-Sep.-2018 1:57 pm","07-Sep.-2018 2:00 pm",""
"Sleep","","07-Sep.-2018 12:56 pm","07-Sep.-2018 1:49 pm",""
"Feeding","Meal","07-Sep.-2018 12:28 pm","07-Sep.-2018 12:28 pm","blueberry quinoa "
"Diapering","Poo","07-Sep.-2018 11:10 am","07-Sep.-2018 11:10 am",""
"Diapering","Pee & Poo","07-Sep.-2018 10:41 am","07-Sep.-2018 10:41 am",""
"Feeding","Meal","07-Sep.-2018 10:15 am","07-Sep.-2018 10:15 am","Toast"
"Feeding","Right Breast","07-Sep.-2018 9:50 am","07-Sep.-2018 9:53 am",""
"Feeding","Right Breast","07-Sep.-2018 9:38 am","07-Sep.-2018 9:46 am",""
"Sleep","","07-Sep.-2018 7:19 am","07-Sep.-2018 9:19 am",""
"Feeding","Meal","07-Sep.-2018 7:01 am","07-Sep.-2018 7:01 am","banana rice cereal"
"Diapering","Pee","07-Sep.-2018 6:42 am","07-Sep.-2018 6:42 am",""
"Feeding","Left Breast","07-Sep.-2018 6:13 am","07-Sep.-2018 6:21 am",""
"Sleep","","07-Sep.-2018 1:46 am","07-Sep.-2018 6:09 am",""
"Feeding","Right Breast","07-Sep.-2018 1:22 am","07-Sep.-2018 1:45 am",""
"Sleep","","06-Sep.-2018 10:10 pm","07-Sep.-2018 1:19 am",""
"Feeding","Left Breast","06-Sep.-2018 9:52 pm","06-Sep.-2018 10:06 pm",""
"Sleep","","06-Sep.-2018 9:38 pm","06-Sep.-2018 9:49 pm",""
"Diapering","Pee","06-Sep.-2018 9:03 pm","06-Sep.-2018 9:03 pm",""
"Feeding","Meal","06-Sep.-2018 7:13 pm","06-Sep.-2018 7:13 pm","pumpkin potato  beef "
"Diapering","Pee","06-Sep.-2018 6:35 pm","06-Sep.-2018 6:35 pm",""
"Sleep","","06-Sep.-2018 5:23 pm","06-Sep.-2018 6:01 pm",""
"Feeding","Right Breast","06-Sep.-2018 5:08 pm","06-Sep.-2018 5:23 pm",""
"Diapering","Pee","06-Sep.-2018 4:55 pm","06-Sep.-2018 4:55 pm",""
"Feeding","Meal","06-Sep.-2018 3:15 pm","06-Sep.-2018 3:15 pm","snack yogurt 110gr"
"Diapering","Pee & Poo","06-Sep.-2018 3:00 pm","06-Sep.-2018 3:00 pm",""
"Sleep","","06-Sep.-2018 1:17 pm","06-Sep.-2018 2:50 pm",""
"Feeding","Left Breast","06-Sep.-2018 1:03 pm","06-Sep.-2018 1:16 pm",""
"Diapering","Pee","06-Sep.-2018 12:57 pm","06-Sep.-2018 12:57 pm",""
"Feeding","Meal","06-Sep.-2018 12:07 pm","06-Sep.-2018 12:07 pm","snack blubery puffs"
"Leisure","Outdoors","06-Sep.-2018 11:50 am","06-Sep.-2018 12:30 pm",""
"Sleep","","06-Sep.-2018 10:54 am","06-Sep.-2018 11:44 am",""
"Feeding","Meal","06-Sep.-2018 10:30 am","06-Sep.-2018 10:30 am","toast >vegemite "
"Feeding","Right Breast","06-Sep.-2018 9:57 am","06-Sep.-2018 10:00 am",""
"Feeding","Right Breast","06-Sep.-2018 9:43 am","06-Sep.-2018 9:51 am",""
"Diapering","Pee","06-Sep.-2018 9:40 am","06-Sep.-2018 9:40 am",""
"Sleep","","06-Sep.-2018 6:55 am","06-Sep.-2018 9:16 am",""
"Diapering","Pee","06-Sep.-2018 6:50 am","06-Sep.-2018 6:50 am",""
"Feeding","Left Breast","06-Sep.-2018 6:47 am","06-Sep.-2018 6:55 am",""
"Sleep","","06-Sep.-2018 3:09 am","06-Sep.-2018 6:45 am",""
"Feeding","Right Breast","06-Sep.-2018 2:57 am","06-Sep.-2018 3:07 am",""
"Sleep","","05-Sep.-2018 10:18 pm","06-Sep.-2018 2:55 am",""
"Feeding","Left Breast","05-Sep.-2018 10:03 pm","05-Sep.-2018 10:18 pm",""
"Diapering","Pee","05-Sep.-2018 9:10 pm","05-Sep.-2018 9:10 pm",""
"Growth","Head","05-Sep.-2018 8:14 pm","05-Sep.-2018 8:14 pm","45cm"
"Growth","Height","05-Sep.-2018 8:14 pm","05-Sep.-2018 8:14 pm","71.2cm"
"Growth","Weight","05-Sep.-2018 8:13 pm","05-Sep.-2018 8:13 pm","7.45kg"
"Feeding","Meal","05-Sep.-2018 7:55 pm","05-Sep.-2018 7:55 pm","Bangers and mash puree "
"Feeding","Right Breast","05-Sep.-2018 6:31 pm","05-Sep.-2018 6:40 pm",""
"Diapering","Pee & Poo","05-Sep.-2018 5:40 pm","05-Sep.-2018 5:40 pm",""
"Feeding","Left Breast","05-Sep.-2018 4:49 pm","05-Sep.-2018 4:58 pm",""
"Sleep","","05-Sep.-2018 3:00 pm","05-Sep.-2018 3:45 pm",""
"Leisure","Outdoors","05-Sep.-2018 2:49 pm","05-Sep.-2018 4:28 pm",""
"Diapering","Pee","05-Sep.-2018 2:36 pm","05-Sep.-2018 2:36 pm",""
"Leisure","Outdoors","05-Sep.-2018 2:00 pm","05-Sep.-2018 2:10 pm",""
"Sleep","","05-Sep.-2018 1:25 pm","05-Sep.-2018 1:45 pm",""
"Feeding","Right Breast","05-Sep.-2018 1:12 pm","05-Sep.-2018 1:25 pm",""
"Diapering","Pee & Poo","05-Sep.-2018 1:00 pm","05-Sep.-2018 1:00 pm",""
"Feeding","Left Breast","05-Sep.-2018 11:45 am","05-Sep.-2018 11:52 am",""
"Sleep","","05-Sep.-2018 10:14 am","05-Sep.-2018 10:44 am",""
"Diapering","Pee & Poo","05-Sep.-2018 10:00 am","05-Sep.-2018 10:00 am",""
"Feeding","Meal","05-Sep.-2018 8:23 am","05-Sep.-2018 8:23 am","semolina "
"Diapering","Pee","05-Sep.-2018 7:50 am","05-Sep.-2018 7:50 am",""
"Feeding","Right Breast","05-Sep.-2018 7:26 am","05-Sep.-2018 7:39 am",""
"Sleep","","05-Sep.-2018 1:51 am","05-Sep.-2018 7:24 am",""
"Feeding","Left Breast","05-Sep.-2018 1:40 am","05-Sep.-2018 1:50 am",""
"Sleep","","04-Sep.-2018 9:51 pm","05-Sep.-2018 1:37 am",""
"Diapering","Pee & Poo","04-Sep.-2018 9:15 pm","04-Sep.-2018 9:15 pm",""
"Sleep","","04-Sep.-2018 8:52 pm","04-Sep.-2018 9:00 pm",""
"Feeding","Right Breast","04-Sep.-2018 8:42 pm","04-Sep.-2018 8:51 pm",""
"Feeding","Meal","04-Sep.-2018 7:35 pm","04-Sep.-2018 7:35 pm",""
"Feeding","Left Breast","04-Sep.-2018 6:42 pm","04-Sep.-2018 6:47 pm",""
"Feeding","Left Breast","04-Sep.-2018 5:43 pm","04-Sep.-2018 5:52 pm",""
"Diapering","Pee","04-Sep.-2018 5:40 pm","04-Sep.-2018 5:40 pm",""
"Feeding","Right Breast","04-Sep.-2018 3:24 pm","04-Sep.-2018 3:36 pm",""
"Diapering","Pee","04-Sep.-2018 3:10 pm","04-Sep.-2018 3:10 pm",""
"Sleep","","04-Sep.-2018 1:03 pm","04-Sep.-2018 2:53 pm",""
"Feeding","Left Breast","04-Sep.-2018 12:45 pm","04-Sep.-2018 12:59 pm",""
"Diapering","Pee & Poo","04-Sep.-2018 12:38 pm","04-Sep.-2018 12:38 pm",""
"Feeding","Meal","04-Sep.-2018 11:30 am","04-Sep.-2018 11:30 am","banana & yogurt "
"Feeding","Right Breast","04-Sep.-2018 10:44 am","04-Sep.-2018 10:50 am",""
"Feeding","Right Breast","04-Sep.-2018 10:31 am","04-Sep.-2018 10:39 am",""
"Diapering","Pee","04-Sep.-2018 10:25 am","04-Sep.-2018 10:25 am",""
"Sleep","","04-Sep.-2018 8:20 am","04-Sep.-2018 10:00 am",""
"Feeding","Left Breast","04-Sep.-2018 8:02 am","04-Sep.-2018 8:18 am",""
"Sleep","","04-Sep.-2018 2:23 am","04-Sep.-2018 8:00 am",""
"Feeding","Right Breast","04-Sep.-2018 1:26 am","04-Sep.-2018 1:39 am",""
"Sleep","","03-Sep.-2018 10:05 pm","04-Sep.-2018 1:25 am",""
"Feeding","Left Breast","03-Sep.-2018 9:49 pm","03-Sep.-2018 10:04 pm",""
"Diapering","Pee","03-Sep.-2018 9:40 pm","03-Sep.-2018 9:40 pm",""
"Feeding","Right Breast","03-Sep.-2018 6:53 pm","03-Sep.-2018 6:59 pm",""
"Sleep","","03-Sep.-2018 6:25 pm","03-Sep.-2018 6:44 pm",""
"Feeding","Right Breast","03-Sep.-2018 6:12 pm","03-Sep.-2018 6:24 pm",""
"Leisure","Bath time","03-Sep.-2018 4:10 pm","03-Sep.-2018 4:30 pm",""
"Diapering","Pee & Poo","03-Sep.-2018 4:03 pm","03-Sep.-2018 4:03 pm",""
"Feeding","Left Breast","03-Sep.-2018 3:49 pm","03-Sep.-2018 3:57 pm",""
"Sleep","","03-Sep.-2018 2:41 pm","03-Sep.-2018 3:14 pm",""
"Leisure","Outdoors","03-Sep.-2018 1:55 pm","03-Sep.-2018 3:48 pm",""
"Diapering","Pee","03-Sep.-2018 1:30 pm","03-Sep.-2018 1:30 pm",""
"Feeding","Meal","03-Sep.-2018 12:55 pm","03-Sep.-2018 12:55 pm","semolina"
"Feeding","Right Breast","03-Sep.-2018 12:10 pm","03-Sep.-2018 12:28 pm",""
"Diapering","Pee & Poo","03-Sep.-2018 11:40 am","03-Sep.-2018 11:40 am",""
"Sleep","","03-Sep.-2018 10:47 am","03-Sep.-2018 11:24 am",""
"Feeding","Meal","03-Sep.-2018 10:02 am","03-Sep.-2018 10:02 am","banana apple pear tsp yoghurt"
"Feeding","Left Breast","03-Sep.-2018 9:25 am","03-Sep.-2018 9:31 am",""
"Diapering","Pee & Poo","03-Sep.-2018 9:15 am","03-Sep.-2018 9:15 am",""
"Sleep","","03-Sep.-2018 7:08 am","03-Sep.-2018 8:53 am",""
"Feeding","Right Breast","03-Sep.-2018 6:55 am","03-Sep.-2018 7:08 am",""
"Sleep","","03-Sep.-2018 1:05 am","03-Sep.-2018 6:54 am",""
"Feeding","Left Breast","03-Sep.-2018 12:46 am","03-Sep.-2018 12:57 am",""
"Sleep","","02-Sep.-2018 9:56 pm","03-Sep.-2018 12:45 am",""
"Feeding","Right Breast","02-Sep.-2018 9:42 pm","02-Sep.-2018 9:53 pm",""
"Diapering","Pee","02-Sep.-2018 9:40 pm","02-Sep.-2018 9:40 pm",""
"Diapering","Pee","02-Sep.-2018 9:00 pm","02-Sep.-2018 9:00 pm",""
"Feeding","Meal","02-Sep.-2018 6:49 pm","02-Sep.-2018 6:49 pm","pumpkin soup & custard "
"Feeding","Left Breast","02-Sep.-2018 5:50 pm","02-Sep.-2018 5:57 pm",""
"Diapering","Pee","02-Sep.-2018 5:30 pm","02-Sep.-2018 5:30 pm",""
"Sleep","","02-Sep.-2018 4:10 pm","02-Sep.-2018 4:53 pm",""
"Feeding","Right Breast","02-Sep.-2018 3:49 pm","02-Sep.-2018 3:57 pm",""
"Sleep","","02-Sep.-2018 2:23 pm","02-Sep.-2018 3:14 pm",""
"Feeding","Left Breast","02-Sep.-2018 2:05 pm","02-Sep.-2018 2:12 pm",""
"Diapering","Pee","02-Sep.-2018 2:05 pm","02-Sep.-2018 2:05 pm",""
"Sleep","","02-Sep.-2018 11:42 am","02-Sep.-2018 12:30 pm",""
"Feeding","Right Breast","02-Sep.-2018 11:25 am","02-Sep.-2018 11:42 am",""
"Diapering","Pee","02-Sep.-2018 11:20 am","02-Sep.-2018 11:20 am",""
"Feeding","Meal","02-Sep.-2018 9:30 am","02-Sep.-2018 9:30 am","pear banana mango"
"Feeding","Left Breast","02-Sep.-2018 8:39 am","02-Sep.-2018 8:49 am",""
"Diapering","Pee & Poo","02-Sep.-2018 8:36 am","02-Sep.-2018 8:36 am",""
"Sleep","","02-Sep.-2018 12:27 am","02-Sep.-2018 8:19 am",""
"Feeding","Right Breast","02-Sep.-2018 12:08 am","02-Sep.-2018 12:20 am",""
"Sleep","","01-Sep.-2018 9:17 pm","02-Sep.-2018 12:05 am",""
"Feeding","Left Breast","01-Sep.-2018 9:07 pm","01-Sep.-2018 9:17 pm",""
"Diapering","Pee","01-Sep.-2018 8:30 pm","01-Sep.-2018 8:30 pm",""
"Feeding","Meal","01-Sep.-2018 6:32 pm","01-Sep.-2018 6:32 pm",""
"Feeding","Right Breast","01-Sep.-2018 6:05 pm","01-Sep.-2018 6:13 pm",""
"Feeding","Left Breast","01-Sep.-2018 6:03 pm","01-Sep.-2018 6:04 pm",""
"Diapering","Pee","01-Sep.-2018 5:30 pm","01-Sep.-2018 5:30 pm",""
"Sleep","","01-Sep.-2018 3:49 pm","01-Sep.-2018 4:42 pm",""
"Feeding","Left Breast","01-Sep.-2018 3:36 pm","01-Sep.-2018 3:49 pm",""
"Diapering","Pee","01-Sep.-2018 3:30 pm","01-Sep.-2018 3:30 pm",""
"Feeding","Meal","01-Sep.-2018 1:33 pm","01-Sep.-2018 1:33 pm",""
"Feeding","Right Breast","01-Sep.-2018 1:02 pm","01-Sep.-2018 1:04 pm",""
"Feeding","Right Breast","01-Sep.-2018 12:57 pm","01-Sep.-2018 1:00 pm",""
"Diapering","Pee & Poo","01-Sep.-2018 12:45 pm","01-Sep.-2018 12:45 pm",""
"Feeding","Right Breast","01-Sep.-2018 12:40 pm","01-Sep.-2018 12:48 pm",""
"Sleep","","01-Sep.-2018 10:04 am","01-Sep.-2018 11:46 am",""
"Feeding","Left Breast","01-Sep.-2018 9:52 am","01-Sep.-2018 10:04 am",""
"Diapering","Pee","01-Sep.-2018 8:30 am","01-Sep.-2018 8:30 am",""
"Feeding","Right Breast","01-Sep.-2018 7:54 am","01-Sep.-2018 8:06 am",""
"Sleep","","31-Aug.-2018 10:27 pm","01-Sep.-2018 7:40 am",""
"Feeding","Left Breast","31-Aug.-2018 10:09 pm","31-Aug.-2018 10:27 pm",""
"Leisure","Bath time","31-Aug.-2018 9:10 pm","31-Aug.-2018 9:35 pm",""
"Diapering","Pee","31-Aug.-2018 8:58 pm","31-Aug.-2018 8:58 pm",""
"Feeding","Meal","31-Aug.-2018 7:50 pm","31-Aug.-2018 7:50 pm","Peas, zucchini and sweet potato"
"Feeding","Right Breast","31-Aug.-2018 7:18 pm","31-Aug.-2018 7:29 pm",""
"Diapering","Pee & Poo","31-Aug.-2018 7:10 pm","31-Aug.-2018 7:10 pm",""
"Sleep","","31-Aug.-2018 5:30 pm","31-Aug.-2018 6:50 pm",""
"Feeding","Left Breast","31-Aug.-2018 5:17 pm","31-Aug.-2018 5:30 pm",""
"Diapering","Pee & Poo","31-Aug.-2018 4:15 pm","31-Aug.-2018 4:15 pm",""
"Diapering","Pee & Poo","31-Aug.-2018 3:15 pm","31-Aug.-2018 3:15 pm",""
"Feeding","Right Breast","31-Aug.-2018 3:04 pm","31-Aug.-2018 3:10 pm",""
"Sleep","","31-Aug.-2018 1:10 pm","31-Aug.-2018 2:49 pm",""
"Feeding","Left Breast","31-Aug.-2018 12:11 pm","31-Aug.-2018 12:20 pm",""
"Diapering","Pee & Poo","31-Aug.-2018 11:50 am","31-Aug.-2018 11:50 am",""
"Sleep","","31-Aug.-2018 10:43 am","31-Aug.-2018 11:00 am",""
"Feeding","Meal","31-Aug.-2018 9:56 am","31-Aug.-2018 9:56 am","banana,apple&pear"
"Diapering","Pee & Poo","31-Aug.-2018 9:32 am","31-Aug.-2018 9:32 am",""
"Feeding","Right Breast","31-Aug.-2018 8:45 am","31-Aug.-2018 8:52 am",""
"Diapering","Pee","31-Aug.-2018 8:33 am","31-Aug.-2018 8:33 am",""
"Sleep","","31-Aug.-2018 4:09 am","31-Aug.-2018 8:25 am",""
"Feeding","Left Breast","31-Aug.-2018 3:35 am","31-Aug.-2018 3:48 am",""
"Diapering","Pee","31-Aug.-2018 3:12 am","31-Aug.-2018 3:12 am",""
"Sleep","","30-Aug.-2018 11:07 pm","31-Aug.-2018 2:01 am",""
"Feeding","Right Breast","30-Aug.-2018 10:22 pm","30-Aug.-2018 10:29 pm",""
"Diapering","Pee","30-Aug.-2018 9:56 pm","30-Aug.-2018 9:56 pm",""
"Feeding","Left Breast","30-Aug.-2018 8:31 pm","30-Aug.-2018 8:46 pm",""
"Feeding","Meal","30-Aug.-2018 7:19 pm","30-Aug.-2018 7:19 pm","beef&sweet potato "
"Feeding","Right Breast","30-Aug.-2018 6:50 pm","30-Aug.-2018 6:56 pm",""
"Diapering","Pee & Poo","30-Aug.-2018 6:20 pm","30-Aug.-2018 6:20 pm",""
"Diapering","Pee","30-Aug.-2018 5:50 pm","30-Aug.-2018 5:50 pm",""
"Sleep","","30-Aug.-2018 3:52 pm","30-Aug.-2018 5:45 pm",""
"Feeding","Left Breast","30-Aug.-2018 3:42 pm","30-Aug.-2018 3:52 pm",""
"Diapering","Pee","30-Aug.-2018 3:40 pm","30-Aug.-2018 3:40 pm",""
"Feeding","Right Breast","30-Aug.-2018 1:32 pm","30-Aug.-2018 1:39 pm",""
"Diapering","Pee","30-Aug.-2018 1:00 pm","30-Aug.-2018 1:00 pm",""
"Sleep","","30-Aug.-2018 10:39 am","30-Aug.-2018 12:40 pm",""
"Feeding","Left Breast","30-Aug.-2018 10:27 am","30-Aug.-2018 10:39 am",""
"Feeding","Meal","30-Aug.-2018 9:21 am","30-Aug.-2018 9:21 am",""
"Feeding","Right Breast","30-Aug.-2018 8:37 am","30-Aug.-2018 8:46 am",""
"Diapering","Pee & Poo","30-Aug.-2018 8:30 am","30-Aug.-2018 8:30 am",""
"Sleep","","29-Aug.-2018 10:30 pm","30-Aug.-2018 8:20 am",""
"Feeding","Left Breast","29-Aug.-2018 10:24 pm","29-Aug.-2018 10:30 pm",""
"Diapering","Poo","29-Aug.-2018 10:10 pm","29-Aug.-2018 10:10 pm",""
"Feeding","Left Breast","29-Aug.-2018 10:02 pm","29-Aug.-2018 10:07 pm",""
"Diapering","Pee","29-Aug.-2018 9:45 pm","29-Aug.-2018 9:45 pm",""
"Feeding","Meal","29-Aug.-2018 7:40 pm","29-Aug.-2018 7:40 pm",""
"Sleep","","29-Aug.-2018 7:10 pm","29-Aug.-2018 7:31 pm",""
"Feeding","Right Breast","29-Aug.-2018 7:01 pm","29-Aug.-2018 7:10 pm",""
"Diapering","Pee","29-Aug.-2018 6:45 pm","29-Aug.-2018 6:45 pm",""
"Diapering","Poo","29-Aug.-2018 6:30 pm","29-Aug.-2018 6:30 pm",""
"Diapering","Pee","29-Aug.-2018 5:45 pm","29-Aug.-2018 5:45 pm",""
"Feeding","Left Breast","29-Aug.-2018 5:20 pm","29-Aug.-2018 5:27 pm",""
"Sleep","","29-Aug.-2018 3:25 pm","29-Aug.-2018 4:25 pm",""
"Leisure","Outdoors","29-Aug.-2018 3:05 pm","29-Aug.-2018 4:25 pm",""
"Diapering","Pee","29-Aug.-2018 2:50 pm","29-Aug.-2018 2:50 pm",""
"Feeding","Right Breast","29-Aug.-2018 2:17 pm","29-Aug.-2018 2:27 pm",""
"Sleep","","29-Aug.-2018 11:52 am","29-Aug.-2018 12:37 pm",""
"Feeding","Meal","29-Aug.-2018 10:43 am","29-Aug.-2018 10:43 am","breakfast "
"Diapering","Pee","29-Aug.-2018 10:15 am","29-Aug.-2018 10:15 am",""
"Feeding","Left Breast","29-Aug.-2018 9:51 am","29-Aug.-2018 9:59 am",""
"Sleep","","29-Aug.-2018 2:55 am","29-Aug.-2018 9:38 am",""
"Feeding","Right Breast","29-Aug.-2018 2:25 am","29-Aug.-2018 2:41 am",""
"Diapering","Pee","29-Aug.-2018 2:10 am","29-Aug.-2018 2:10 am",""
"Sleep","","28-Aug.-2018 10:30 pm","29-Aug.-2018 1:59 am",""
"Feeding","Left Breast","28-Aug.-2018 10:14 pm","28-Aug.-2018 10:30 pm",""
"Diapering","Pee","28-Aug.-2018 9:50 pm","28-Aug.-2018 9:50 pm",""
"Feeding","Meal","28-Aug.-2018 8:05 pm","28-Aug.-2018 8:05 pm",""
"Diapering","Pee & Poo","28-Aug.-2018 7:50 pm","28-Aug.-2018 7:50 pm",""
"Feeding","Right Breast","28-Aug.-2018 7:30 pm","28-Aug.-2018 7:40 pm",""
"Diapering","Pee","28-Aug.-2018 7:00 pm","28-Aug.-2018 7:00 pm",""
"Sleep","","28-Aug.-2018 5:28 pm","28-Aug.-2018 6:09 pm",""
"Feeding","Left Breast","28-Aug.-2018 5:19 pm","28-Aug.-2018 5:28 pm",""
"Feeding","Right Breast","28-Aug.-2018 3:13 pm","28-Aug.-2018 3:19 pm",""
"Diapering","Pee & Poo","28-Aug.-2018 3:00 pm","28-Aug.-2018 3:00 pm",""
"Sleep","","28-Aug.-2018 1:19 pm","28-Aug.-2018 2:50 pm",""
"Feeding","Left Breast","28-Aug.-2018 1:07 pm","28-Aug.-2018 1:18 pm",""
"Diapering","Pee","28-Aug.-2018 12:25 pm","28-Aug.-2018 12:25 pm",""
"Sleep","","28-Aug.-2018 11:18 am","28-Aug.-2018 12:16 pm",""
"Feeding","Right Breast","28-Aug.-2018 11:08 am","28-Aug.-2018 11:17 am",""
"Feeding","Meal","28-Aug.-2018 10:24 am","28-Aug.-2018 10:24 am",""
"Diapering","Pee & Poo","28-Aug.-2018 10:06 am","28-Aug.-2018 10:06 am",""
"Diapering","Pee & Poo","28-Aug.-2018 10:06 am","28-Aug.-2018 10:06 am",""
"Diapering","Pee & Poo","28-Aug.-2018 10:05 am","28-Aug.-2018 10:05 am",""
"Feeding","Left Breast","28-Aug.-2018 9:21 am","28-Aug.-2018 9:29 am",""
"Sleep","","27-Aug.-2018 10:44 pm","28-Aug.-2018 9:18 am",""
"Feeding","Right Breast","27-Aug.-2018 10:15 pm","27-Aug.-2018 10:27 pm",""
"Diapering","Pee","27-Aug.-2018 10:05 pm","27-Aug.-2018 10:05 pm",""
"Feeding","Left Breast","27-Aug.-2018 8:25 pm","27-Aug.-2018 8:41 pm",""
"Diapering","Pee & Poo","27-Aug.-2018 7:25 pm","27-Aug.-2018 7:25 pm",""
"Feeding","Meal","27-Aug.-2018 6:46 pm","27-Aug.-2018 6:46 pm",""
"Sleep","","27-Aug.-2018 5:52 pm","27-Aug.-2018 6:31 pm",""
"Feeding","Right Breast","27-Aug.-2018 5:36 pm","27-Aug.-2018 5:52 pm",""
"Diapering","Pee","27-Aug.-2018 5:25 pm","27-Aug.-2018 5:25 pm",""
"Sleep","","27-Aug.-2018 2:51 pm","27-Aug.-2018 4:11 pm",""
"Feeding","Left Breast","27-Aug.-2018 2:43 pm","27-Aug.-2018 2:51 pm",""
"Diapering","Pee","27-Aug.-2018 2:35 pm","27-Aug.-2018 2:35 pm",""
"Feeding","Left Breast","27-Aug.-2018 1:36 pm","27-Aug.-2018 1:41 pm",""
"Sleep","","27-Aug.-2018 11:30 am","27-Aug.-2018 12:40 pm",""
"Feeding","Right Breast","27-Aug.-2018 11:18 am","27-Aug.-2018 11:28 am",""
"Diapering","Poo","27-Aug.-2018 11:07 am","27-Aug.-2018 11:07 am",""
